restaurant_id,sale_date,dish_id,qty
rest-002,2025-07-10,1,32
rest-002,2025-07-10,2,21
rest-002,2025-07-10,3,12
rest-002,2025-07-10,4,33
rest-002,2025-07-10,5,8
rest-002,2025-07-10,6,3
rest-002,2025-07-10,7,5
rest-002,2025-07-10,8,10
rest-002,2025-07-11,1,37
rest-002,2025-07-11,2,25
rest-002,2025-07-11,3,24
rest-002,2025-07-11,4,7
rest-002,2025-07-11,5,6
rest-002,2025-07-11,6,9
rest-002,2025-07-11,7,4
rest-002,2025-07-11,8,10
rest-002,2025-07-12,1,37
rest-002,2025-07-12,2,21
rest-002,2025-07-12,3,22
rest-002,2025-07-12,4,16
rest-002,2025-07-12,5,8
rest-002,2025-07-12,6,6
rest-002,2025-07-12,7,8
rest-002,2025-07-12,8,19
rest-002,2025-07-13,1,30
rest-002,2025-07-13,2,18
rest-002,2025-07-13,3,44
rest-002,2025-07-13,4,16
rest-002,2025-07-13,5,14
rest-002,2025-07-13,6,9
rest-002,2025-07-13,7,8
rest-002,2025-07-13,8,4
rest-002,2025-07-14,1,35
rest-002,2025-07-14,2,13
rest-002,2025-07-14,3,30
rest-002,2025-07-14,4,17
rest-002,2025-07-14,5,4
rest-002,2025-07-14,6,6
rest-002,2025-07-14,7,3
rest-002,2025-07-14,8,7
rest-002,2025-07-15,1,25
rest-002,2025-07-15,2,17
rest-002,2025-07-15,3,25
rest-002,2025-07-15,4,14
rest-002,2025-07-15,5,9
rest-002,2025-07-15,6,10
rest-002,2025-07-15,7,3
rest-002,2025-07-15,8,14
rest-002,2025-07-16,1,33
rest-002,2025-07-16,2,21
rest-002,2025-07-16,3,15
rest-002,2025-07-16,4,15
rest-002,2025-07-16,5,10
rest-002,2025-07-16,6,4
rest-002,2025-07-16,7,2
rest-002,2025-07-16,8,11
rest-002,2025-07-17,1,29
rest-002,2025-07-17,2,19
rest-002,2025-07-17,3,19
rest-002,2025-07-17,4,30
rest-002,2025-07-17,5,10
rest-002,2025-07-17,6,5
rest-002,2025-07-17,7,5
rest-002,2025-07-17,8,13
rest-002,2025-07-18,1,23
rest-002,2025-07-18,2,13
rest-002,2025-07-18,3,24
rest-002,2025-07-18,4,3
rest-002,2025-07-18,5,9
rest-002,2025-07-18,6,5
rest-002,2025-07-18,7,4
rest-002,2025-07-18,8,14
rest-002,2025-07-19,1,44
rest-002,2025-07-19,2,20
rest-002,2025-07-19,3,37
rest-002,2025-07-19,4,9
rest-002,2025-07-19,5,16
rest-002,2025-07-19,6,8
rest-002,2025-07-19,7,3
rest-002,2025-07-19,8,15
rest-002,2025-07-20,1,36
rest-002,2025-07-20,2,30
rest-002,2025-07-20,3,40
rest-002,2025-07-20,4,16
rest-002,2025-07-20,5,4
rest-002,2025-07-20,6,8
rest-002,2025-07-20,7,2
rest-002,2025-07-20,8,11
rest-002,2025-07-21,1,28
rest-002,2025-07-21,2,17
rest-002,2025-07-21,3,24
rest-002,2025-07-21,4,14
rest-002,2025-07-21,5,9
rest-002,2025-07-21,6,8
rest-002,2025-07-21,7,3
rest-002,2025-07-21,8,5
rest-002,2025-07-22,1,23
rest-002,2025-07-22,2,10
rest-002,2025-07-22,3,15
rest-002,2025-07-22,4,14
rest-002,2025-07-22,5,11
rest-002,2025-07-22,6,9
rest-002,2025-07-22,7,3
rest-002,2025-07-22,8,8
rest-002,2025-07-23,1,33
rest-002,2025-07-23,2,13
rest-002,2025-07-23,3,26
rest-002,2025-07-23,4,13
rest-002,2025-07-23,5,6
rest-002,2025-07-23,6,7
rest-002,2025-07-23,7,3
rest-002,2025-07-23,8,9
rest-002,2025-07-24,1,14
rest-002,2025-07-24,2,19
rest-002,2025-07-24,3,11
rest-002,2025-07-24,4,16
rest-002,2025-07-24,5,4
rest-002,2025-07-24,6,2
rest-002,2025-07-24,7,7
rest-002,2025-07-24,8,10
rest-002,2025-07-25,1,26
rest-002,2025-07-25,2,15
rest-002,2025-07-25,3,15
rest-002,2025-07-25,4,18
rest-002,2025-07-25,5,5
rest-002,2025-07-25,6,5
rest-002,2025-07-25,7,4
rest-002,2025-07-25,8,7
rest-002,2025-07-26,1,24
rest-002,2025-07-26,2,15
rest-002,2025-07-26,3,31
rest-002,2025-07-26,4,17
rest-002,2025-07-26,5,13
rest-002,2025-07-26,6,3
rest-002,2025-07-26,7,6
rest-002,2025-07-26,8,8
rest-002,2025-07-27,1,39
rest-002,2025-07-27,2,24
rest-002,2025-07-27,3,9
rest-002,2025-07-27,4,10
rest-002,2025-07-27,5,12
rest-002,2025-07-27,6,7
rest-002,2025-07-27,7,6
rest-002,2025-07-27,8,11
rest-002,2025-07-28,1,22
rest-002,2025-07-28,2,19
rest-002,2025-07-28,3,31
rest-002,2025-07-28,4,14
rest-002,2025-07-28,5,9
rest-002,2025-07-28,6,9
rest-002,2025-07-28,7,5
rest-002,2025-07-28,8,3
rest-002,2025-07-29,1,24
rest-002,2025-07-29,2,17
rest-002,2025-07-29,3,8
rest-002,2025-07-29,4,14
rest-002,2025-07-29,5,3
rest-002,2025-07-29,6,4
rest-002,2025-07-29,7,6
rest-002,2025-07-29,8,12
rest-002,2025-07-30,1,21
rest-002,2025-07-30,2,22
rest-002,2025-07-30,3,24
rest-002,2025-07-30,4,7
rest-002,2025-07-30,5,6
rest-002,2025-07-30,6,11
rest-002,2025-07-30,7,3
rest-002,2025-07-30,8,12
rest-002,2025-07-31,1,44
rest-002,2025-07-31,2,22
rest-002,2025-07-31,3,23
rest-002,2025-07-31,4,8
rest-002,2025-07-31,5,1
rest-002,2025-07-31,6,3
rest-002,2025-07-31,7,7
rest-002,2025-07-31,8,8
rest-002,2025-08-01,1,27
rest-002,2025-08-01,2,26
rest-002,2025-08-01,3,27
rest-002,2025-08-01,4,25
rest-002,2025-08-01,5,4
rest-002,2025-08-01,6,6
rest-002,2025-08-01,7,2
rest-002,2025-08-01,8,17
rest-002,2025-08-02,1,58
rest-002,2025-08-02,2,17
rest-002,2025-08-02,3,40
rest-002,2025-08-02,4,12
rest-002,2025-08-02,5,11
rest-002,2025-08-02,6,11
rest-002,2025-08-02,7,7
rest-002,2025-08-02,8,12
rest-002,2025-08-03,1,36
rest-002,2025-08-03,2,22
rest-002,2025-08-03,3,40
rest-002,2025-08-03,4,16
rest-002,2025-08-03,5,11
rest-002,2025-08-03,6,8
rest-002,2025-08-03,7,6
rest-002,2025-08-03,8,10
rest-002,2025-08-04,1,26
rest-002,2025-08-04,2,31
rest-002,2025-08-04,3,21
rest-002,2025-08-04,4,21
rest-002,2025-08-04,5,7
rest-002,2025-08-04,6,7
rest-002,2025-08-04,7,4
rest-002,2025-08-04,8,9
rest-002,2025-08-05,1,33
rest-002,2025-08-05,2,13
rest-002,2025-08-05,3,15
rest-002,2025-08-05,4,13
rest-002,2025-08-05,5,13
rest-002,2025-08-05,6,6
rest-002,2025-08-05,7,4
rest-002,2025-08-05,8,10
rest-002,2025-08-06,1,27
rest-002,2025-08-06,2,19
rest-002,2025-08-06,3,20
rest-002,2025-08-06,4,15
rest-002,2025-08-06,5,12
rest-002,2025-08-06,6,5
rest-002,2025-08-06,7,3
rest-002,2025-08-06,8,12
rest-002,2025-08-07,1,42
rest-002,2025-08-07,2,31
rest-002,2025-08-07,3,12
rest-002,2025-08-07,4,10
rest-002,2025-08-07,5,5
rest-002,2025-08-07,6,7
rest-002,2025-08-07,7,6
rest-002,2025-08-07,8,12
rest-002,2025-08-08,1,19
rest-002,2025-08-08,2,23
rest-002,2025-08-08,3,17
rest-002,2025-08-08,4,9
rest-002,2025-08-08,5,7
rest-002,2025-08-08,6,8
rest-002,2025-08-08,7,2
rest-002,2025-08-08,8,13
rest-002,2025-08-09,1,45
rest-002,2025-08-09,2,21
rest-002,2025-08-09,3,44
rest-002,2025-08-09,4,18
rest-002,2025-08-09,5,10
rest-002,2025-08-09,6,12
rest-002,2025-08-09,7,8
rest-002,2025-08-09,8,11
rest-002,2025-08-10,1,33
rest-002,2025-08-10,2,26
rest-002,2025-08-10,3,24
rest-002,2025-08-10,4,16
rest-002,2025-08-10,5,6
rest-002,2025-08-10,6,12
rest-002,2025-08-10,7,8
rest-002,2025-08-10,8,12
rest-002,2025-08-11,1,33
rest-002,2025-08-11,2,19
rest-002,2025-08-11,3,24
rest-002,2025-08-11,4,24
rest-002,2025-08-11,5,7
rest-002,2025-08-11,6,4
rest-002,2025-08-11,7,12
rest-002,2025-08-11,8,3
rest-002,2025-08-12,1,30
rest-002,2025-08-12,2,9
rest-002,2025-08-12,3,17
rest-002,2025-08-12,4,20
rest-002,2025-08-12,5,13
rest-002,2025-08-12,6,7
rest-002,2025-08-12,7,5
rest-002,2025-08-12,8,10
rest-002,2025-08-13,1,40
rest-002,2025-08-13,2,29
rest-002,2025-08-13,3,24
rest-002,2025-08-13,4,28
rest-002,2025-08-13,5,10
rest-002,2025-08-13,6,9
rest-002,2025-08-13,7,4
rest-002,2025-08-13,8,7
rest-002,2025-08-14,1,36
rest-002,2025-08-14,2,27
rest-002,2025-08-14,3,27
rest-002,2025-08-14,4,10
rest-002,2025-08-14,5,10
rest-002,2025-08-14,6,7
rest-002,2025-08-14,7,3
rest-002,2025-08-14,8,6
rest-002,2025-08-15,1,35
rest-002,2025-08-15,2,27
rest-002,2025-08-15,3,13
rest-002,2025-08-15,4,17
rest-002,2025-08-15,5,11
rest-002,2025-08-15,6,7
rest-002,2025-08-15,7,9
rest-002,2025-08-15,8,14
rest-002,2025-08-16,1,31
rest-002,2025-08-16,2,27
rest-002,2025-08-16,3,22
rest-002,2025-08-16,4,25
rest-002,2025-08-16,5,12
rest-002,2025-08-16,6,3
rest-002,2025-08-16,7,10
rest-002,2025-08-16,8,11
rest-002,2025-08-17,1,20
rest-002,2025-08-17,2,27
rest-002,2025-08-17,3,12
rest-002,2025-08-17,4,28
rest-002,2025-08-17,5,7
rest-002,2025-08-17,6,12
rest-002,2025-08-17,7,3
rest-002,2025-08-17,8,16
rest-002,2025-08-18,1,18
rest-002,2025-08-18,2,12
rest-002,2025-08-18,3,27
rest-002,2025-08-18,4,9
rest-002,2025-08-18,5,5
rest-002,2025-08-18,6,9
rest-002,2025-08-18,7,4
rest-002,2025-08-18,8,9
rest-002,2025-08-19,1,33
rest-002,2025-08-19,2,7
rest-002,2025-08-19,3,13
rest-002,2025-08-19,4,10
rest-002,2025-08-19,5,5
rest-002,2025-08-19,6,1
rest-002,2025-08-19,7,5
rest-002,2025-08-19,8,21
rest-002,2025-08-20,1,32
rest-002,2025-08-20,2,13
rest-002,2025-08-20,3,11
rest-002,2025-08-20,4,8
rest-002,2025-08-20,5,5
rest-002,2025-08-20,6,6
rest-002,2025-08-20,7,2
rest-002,2025-08-20,8,12
rest-002,2025-08-21,1,34
rest-002,2025-08-21,2,16
rest-002,2025-08-21,3,25
rest-002,2025-08-21,4,16
rest-002,2025-08-21,5,7
rest-002,2025-08-21,6,5
rest-002,2025-08-21,7,1
rest-002,2025-08-21,8,8
rest-002,2025-08-22,1,19
rest-002,2025-08-22,2,22
rest-002,2025-08-22,3,17
rest-002,2025-08-22,4,19
rest-002,2025-08-22,5,6
rest-002,2025-08-22,6,8
rest-002,2025-08-22,7,2
rest-002,2025-08-22,8,9
rest-002,2025-08-23,1,43
rest-002,2025-08-23,2,23
rest-002,2025-08-23,3,17
rest-002,2025-08-23,4,16
rest-002,2025-08-23,5,6
rest-002,2025-08-23,6,6
rest-002,2025-08-23,7,6
rest-002,2025-08-23,8,6
rest-002,2025-08-24,1,19
rest-002,2025-08-24,2,16
rest-002,2025-08-24,3,27
rest-002,2025-08-24,4,11
rest-002,2025-08-24,5,10
rest-002,2025-08-24,6,5
rest-002,2025-08-24,7,3
rest-002,2025-08-24,8,14
rest-002,2025-08-25,1,19
rest-002,2025-08-25,2,28
rest-002,2025-08-25,3,12
rest-002,2025-08-25,4,13
rest-002,2025-08-25,5,4
rest-002,2025-08-25,6,12
rest-002,2025-08-25,7,4
rest-002,2025-08-25,8,11
rest-002,2025-08-26,1,29
rest-002,2025-08-26,2,20
rest-002,2025-08-26,3,24
rest-002,2025-08-26,4,3
rest-002,2025-08-26,5,7
rest-002,2025-08-26,6,4
rest-002,2025-08-26,7,4
rest-002,2025-08-26,8,7
rest-002,2025-08-27,1,44
rest-002,2025-08-27,2,14
rest-002,2025-08-27,3,23
rest-002,2025-08-27,4,12
rest-002,2025-08-27,5,8
rest-002,2025-08-27,6,4
rest-002,2025-08-27,7,3
rest-002,2025-08-27,8,7
rest-002,2025-08-28,1,25
rest-002,2025-08-28,2,17
rest-002,2025-08-28,3,19
rest-002,2025-08-28,4,14
rest-002,2025-08-28,5,7
rest-002,2025-08-28,6,4
rest-002,2025-08-28,7,1
rest-002,2025-08-28,8,13
rest-002,2025-08-29,1,21
rest-002,2025-08-29,2,10
rest-002,2025-08-29,3,12
rest-002,2025-08-29,4,16
rest-002,2025-08-29,5,9
rest-002,2025-08-29,6,9
rest-002,2025-08-29,7,3
rest-002,2025-08-29,8,9
rest-002,2025-08-30,1,24
rest-002,2025-08-30,2,30
rest-002,2025-08-30,3,15
rest-002,2025-08-30,4,17
rest-002,2025-08-30,5,10
rest-002,2025-08-30,6,10
rest-002,2025-08-30,7,7
rest-002,2025-08-30,8,8
rest-002,2025-08-31,1,26
rest-002,2025-08-31,2,40
rest-002,2025-08-31,3,33
rest-002,2025-08-31,4,21
rest-002,2025-08-31,5,6
rest-002,2025-08-31,6,9
rest-002,2025-08-31,7,4
rest-002,2025-08-31,8,17
rest-002,2025-09-01,1,30
rest-002,2025-09-01,2,28
rest-002,2025-09-01,3,32
rest-002,2025-09-01,4,13
rest-002,2025-09-01,5,6
rest-002,2025-09-01,6,5
rest-002,2025-09-01,7,6
rest-002,2025-09-01,8,11
rest-002,2025-09-02,1,26
rest-002,2025-09-02,2,19
rest-002,2025-09-02,3,25
rest-002,2025-09-02,4,29
rest-002,2025-09-02,5,7
rest-002,2025-09-02,6,10
rest-002,2025-09-02,7,13
rest-002,2025-09-02,8,16
rest-002,2025-09-03,1,41
rest-002,2025-09-03,2,9
rest-002,2025-09-03,3,18
rest-002,2025-09-03,4,14
rest-002,2025-09-03,5,6
rest-002,2025-09-03,6,5
rest-002,2025-09-03,7,7
rest-002,2025-09-03,8,9
rest-002,2025-09-04,1,48
rest-002,2025-09-04,2,7
rest-002,2025-09-04,3,25
rest-002,2025-09-04,4,28
rest-002,2025-09-04,5,9
rest-002,2025-09-04,6,7
rest-002,2025-09-04,7,10
rest-002,2025-09-04,8,6
rest-002,2025-09-05,1,43
rest-002,2025-09-05,2,28
rest-002,2025-09-05,3,15
rest-002,2025-09-05,4,22
rest-002,2025-09-05,5,9
rest-002,2025-09-05,6,9
rest-002,2025-09-05,7,5
rest-002,2025-09-05,8,2
rest-002,2025-09-06,1,52
rest-002,2025-09-06,2,27
rest-002,2025-09-06,3,38
rest-002,2025-09-06,4,25
rest-002,2025-09-06,5,8
rest-002,2025-09-06,6,7
rest-002,2025-09-06,7,10
rest-002,2025-09-06,8,12
rest-002,2025-09-07,1,28
rest-002,2025-09-07,2,21
rest-002,2025-09-07,3,24
rest-002,2025-09-07,4,22
rest-002,2025-09-07,5,6
rest-002,2025-09-07,6,9
rest-002,2025-09-07,7,4
rest-002,2025-09-07,8,14
rest-002,2025-09-08,1,29
rest-002,2025-09-08,2,20
rest-002,2025-09-08,3,23
rest-002,2025-09-08,4,25
rest-002,2025-09-08,5,11
rest-002,2025-09-08,6,2
rest-002,2025-09-08,7,4
rest-002,2025-09-08,8,21
rest-002,2025-09-09,1,43
rest-002,2025-09-09,2,29
rest-002,2025-09-09,3,21
rest-002,2025-09-09,4,15
rest-002,2025-09-09,5,12
rest-002,2025-09-09,6,8
rest-002,2025-09-09,7,9
rest-002,2025-09-09,8,17
rest-002,2025-09-10,1,23
rest-002,2025-09-10,2,17
rest-002,2025-09-10,3,25
rest-002,2025-09-10,4,26
rest-002,2025-09-10,5,12
rest-002,2025-09-10,6,9
rest-002,2025-09-10,7,3
rest-002,2025-09-10,8,7
rest-002,2025-09-11,1,35
rest-002,2025-09-11,2,15
rest-002,2025-09-11,3,19
rest-002,2025-09-11,4,15
rest-002,2025-09-11,5,12
rest-002,2025-09-11,6,7
rest-002,2025-09-11,7,6
rest-002,2025-09-11,8,17
rest-002,2025-09-12,1,24
rest-002,2025-09-12,2,14
rest-002,2025-09-12,3,27
rest-002,2025-09-12,4,24
rest-002,2025-09-12,5,13
rest-002,2025-09-12,6,6
rest-002,2025-09-12,7,4
rest-002,2025-09-12,8,17
rest-002,2025-09-13,1,37
rest-002,2025-09-13,2,19
rest-002,2025-09-13,3,47
rest-002,2025-09-13,4,31
rest-002,2025-09-13,5,8
rest-002,2025-09-13,6,5
rest-002,2025-09-13,7,1
rest-002,2025-09-13,8,16
rest-002,2025-09-14,1,25
rest-002,2025-09-14,2,24
rest-002,2025-09-14,3,40
rest-002,2025-09-14,4,12
rest-002,2025-09-14,5,12
rest-002,2025-09-14,6,8
rest-002,2025-09-14,7,7
rest-002,2025-09-14,8,17
rest-002,2025-09-15,1,31
rest-002,2025-09-15,2,19
rest-002,2025-09-15,3,25
rest-002,2025-09-15,4,16
rest-002,2025-09-15,5,13
rest-002,2025-09-15,6,6
rest-002,2025-09-15,7,8
rest-002,2025-09-15,8,7
rest-002,2025-09-16,1,34
rest-002,2025-09-16,2,30
rest-002,2025-09-16,3,25
rest-002,2025-09-16,4,16
rest-002,2025-09-16,5,8
rest-002,2025-09-16,6,6
rest-002,2025-09-16,7,3
rest-002,2025-09-16,8,12
rest-002,2025-09-17,1,30
rest-002,2025-09-17,2,6
rest-002,2025-09-17,3,28
rest-002,2025-09-17,4,8
rest-002,2025-09-17,5,8
rest-002,2025-09-17,6,6
rest-002,2025-09-17,7,5
rest-002,2025-09-17,8,6
rest-002,2025-09-18,1,22
rest-002,2025-09-18,2,16
rest-002,2025-09-18,3,14
rest-002,2025-09-18,4,15
rest-002,2025-09-18,5,6
rest-002,2025-09-18,6,6
rest-002,2025-09-18,7,3
rest-002,2025-09-18,8,16
rest-002,2025-09-19,1,36
rest-002,2025-09-19,2,12
rest-002,2025-09-19,3,29
rest-002,2025-09-19,4,11
rest-002,2025-09-19,5,4
rest-002,2025-09-19,6,3
rest-002,2025-09-19,7,5
rest-002,2025-09-19,8,13
rest-002,2025-09-20,1,46
rest-002,2025-09-20,2,16
rest-002,2025-09-20,3,8
rest-002,2025-09-20,4,9
rest-002,2025-09-20,5,6
rest-002,2025-09-20,6,3
rest-002,2025-09-20,7,2
rest-002,2025-09-20,8,8
rest-002,2025-09-21,1,27
rest-002,2025-09-21,2,11
rest-002,2025-09-21,3,32
rest-002,2025-09-21,4,9
rest-002,2025-09-21,5,10
rest-002,2025-09-21,6,1
rest-002,2025-09-21,7,3
rest-002,2025-09-21,8,6
rest-002,2025-09-22,1,28
rest-002,2025-09-22,2,27
rest-002,2025-09-22,3,13
rest-002,2025-09-22,4,8
rest-002,2025-09-22,5,3
rest-002,2025-09-22,6,4
rest-002,2025-09-22,8,5
rest-002,2025-09-23,1,30
rest-002,2025-09-23,2,11
rest-002,2025-09-23,3,15
rest-002,2025-09-23,4,12
rest-002,2025-09-23,5,4
rest-002,2025-09-23,6,7
rest-002,2025-09-23,7,3
rest-002,2025-09-23,8,6
rest-002,2025-09-24,1,36
rest-002,2025-09-24,2,19
rest-002,2025-09-24,3,27
rest-002,2025-09-24,4,7
rest-002,2025-09-24,5,11
rest-002,2025-09-24,6,2
rest-002,2025-09-24,7,3
rest-002,2025-09-24,8,10
rest-002,2025-09-25,1,35
rest-002,2025-09-25,2,22
rest-002,2025-09-25,3,8
rest-002,2025-09-25,4,16
rest-002,2025-09-25,5,9
rest-002,2025-09-25,6,3
rest-002,2025-09-25,7,5
rest-002,2025-09-25,8,4
rest-002,2025-09-26,1,33
rest-002,2025-09-26,2,12
rest-002,2025-09-26,3,23
rest-002,2025-09-26,4,8
rest-002,2025-09-26,5,7
rest-002,2025-09-26,6,6
rest-002,2025-09-26,7,5
rest-002,2025-09-26,8,12
rest-002,2025-09-27,1,23
rest-002,2025-09-27,2,13
rest-002,2025-09-27,3,19
rest-002,2025-09-27,4,13
rest-002,2025-09-27,5,9
rest-002,2025-09-27,6,9
rest-002,2025-09-27,7,6
rest-002,2025-09-27,8,13
rest-002,2025-09-28,1,36
rest-002,2025-09-28,2,20
rest-002,2025-09-28,3,29
rest-002,2025-09-28,4,18
rest-002,2025-09-28,5,11
rest-002,2025-09-28,6,9
rest-002,2025-09-28,7,9
rest-002,2025-09-28,8,17
rest-002,2025-09-29,1,47
rest-002,2025-09-29,2,22
rest-002,2025-09-29,3,14
rest-002,2025-09-29,4,16
rest-002,2025-09-29,5,7
rest-002,2025-09-29,6,6
rest-002,2025-09-29,7,5
rest-002,2025-09-29,8,7
rest-002,2025-09-30,1,21
rest-002,2025-09-30,2,17
rest-002,2025-09-30,3,22
rest-002,2025-09-30,4,11
rest-002,2025-09-30,5,5
rest-002,2025-09-30,6,7
rest-002,2025-09-30,7,6
rest-002,2025-09-30,8,14
rest-002,2025-10-01,1,37
rest-002,2025-10-01,2,17
rest-002,2025-10-01,3,33
rest-002,2025-10-01,4,14
rest-002,2025-10-01,5,7
rest-002,2025-10-01,6,3
rest-002,2025-10-01,7,2
rest-002,2025-10-01,8,9
rest-002,2025-10-02,1,31
rest-002,2025-10-02,2,15
rest-002,2025-10-02,3,6
rest-002,2025-10-02,4,8
rest-002,2025-10-02,5,12
rest-002,2025-10-02,6,7
rest-002,2025-10-02,7,11
rest-002,2025-10-02,8,11
rest-002,2025-10-03,1,44
rest-002,2025-10-03,2,21
rest-002,2025-10-03,3,32
rest-002,2025-10-03,4,15
rest-002,2025-10-03,5,5
rest-002,2025-10-03,6,5
rest-002,2025-10-03,7,9
rest-002,2025-10-03,8,7
rest-002,2025-10-04,1,35
rest-002,2025-10-04,2,19
rest-002,2025-10-04,3,29
rest-002,2025-10-04,4,14
rest-002,2025-10-04,5,13
rest-002,2025-10-04,6,16
rest-002,2025-10-04,7,9
rest-002,2025-10-04,8,10
rest-002,2025-10-05,1,32
rest-002,2025-10-05,2,29
rest-002,2025-10-05,3,36
rest-002,2025-10-05,4,22
rest-002,2025-10-05,5,23
rest-002,2025-10-05,6,7
rest-002,2025-10-05,7,10
rest-002,2025-10-05,8,9
rest-002,2025-10-06,1,44
rest-002,2025-10-06,2,19
rest-002,2025-10-06,3,19
rest-002,2025-10-06,4,22
rest-002,2025-10-06,5,6
rest-002,2025-10-06,6,13
rest-002,2025-10-06,7,8
rest-002,2025-10-06,8,12
rest-002,2025-10-07,1,33
rest-002,2025-10-07,2,19
rest-002,2025-10-07,3,41
rest-002,2025-10-07,4,19
rest-002,2025-10-07,5,7
rest-002,2025-10-07,6,12
rest-002,2025-10-07,7,4
rest-002,2025-10-07,8,18
rest-002,2025-10-08,1,49
rest-002,2025-10-08,2,26
rest-002,2025-10-08,3,15
rest-002,2025-10-08,4,8
rest-002,2025-10-08,5,4
rest-002,2025-10-08,6,6
rest-002,2025-10-08,7,4
rest-002,2025-10-08,8,3
rest-002,2025-10-09,1,26
rest-002,2025-10-09,2,16
rest-002,2025-10-09,3,16
rest-002,2025-10-09,4,15
rest-002,2025-10-09,5,7
rest-002,2025-10-09,6,7
rest-002,2025-10-09,7,6
rest-002,2025-10-09,8,15
rest-002,2025-10-10,1,45
rest-002,2025-10-10,2,11
rest-002,2025-10-10,3,28
rest-002,2025-10-10,4,17
rest-002,2025-10-10,5,6
rest-002,2025-10-10,6,11
rest-002,2025-10-10,7,14
rest-002,2025-10-10,8,9
rest-002,2025-10-11,1,45
rest-002,2025-10-11,2,16
rest-002,2025-10-11,3,32
rest-002,2025-10-11,4,22
rest-002,2025-10-11,5,12
rest-002,2025-10-11,6,7
rest-002,2025-10-11,7,9
rest-002,2025-10-11,8,17
rest-002,2025-10-12,1,31
rest-002,2025-10-12,2,19
rest-002,2025-10-12,3,32
rest-002,2025-10-12,4,26
rest-002,2025-10-12,5,15
rest-002,2025-10-12,6,5
rest-002,2025-10-12,7,7
rest-002,2025-10-12,8,9
rest-002,2025-10-13,1,44
rest-002,2025-10-13,2,20
rest-002,2025-10-13,3,32
rest-002,2025-10-13,4,13
rest-002,2025-10-13,5,3
rest-002,2025-10-13,6,5
rest-002,2025-10-13,7,4
rest-002,2025-10-13,8,14
rest-002,2025-10-14,1,30
rest-002,2025-10-14,2,12
rest-002,2025-10-14,3,18
rest-002,2025-10-14,4,11
rest-002,2025-10-14,5,12
rest-002,2025-10-14,6,4
rest-002,2025-10-14,7,2
rest-002,2025-10-14,8,4
rest-002,2025-10-15,1,25
rest-002,2025-10-15,2,25
rest-002,2025-10-15,3,18
rest-002,2025-10-15,4,9
rest-002,2025-10-15,5,9
rest-002,2025-10-15,6,3
rest-002,2025-10-15,7,3
rest-002,2025-10-15,8,10
rest-002,2025-10-16,1,28
rest-002,2025-10-16,2,10
rest-002,2025-10-16,3,20
rest-002,2025-10-16,4,12
rest-002,2025-10-16,5,6
rest-002,2025-10-16,6,7
rest-002,2025-10-16,7,6
rest-002,2025-10-16,8,11
rest-002,2025-10-17,1,41
rest-002,2025-10-17,2,9
rest-002,2025-10-17,3,29
rest-002,2025-10-17,4,12
rest-002,2025-10-17,5,14
rest-002,2025-10-17,6,4
rest-002,2025-10-17,7,4
rest-002,2025-10-17,8,8
rest-002,2025-10-18,1,43
rest-002,2025-10-18,2,24
rest-002,2025-10-18,3,20
rest-002,2025-10-18,4,22
rest-002,2025-10-18,5,7
rest-002,2025-10-18,6,8
rest-002,2025-10-18,7,3
rest-002,2025-10-18,8,15
rest-002,2025-10-19,1,22
rest-002,2025-10-19,2,25
rest-002,2025-10-19,3,34
rest-002,2025-10-19,4,9
rest-002,2025-10-19,5,5
rest-002,2025-10-19,6,3
rest-002,2025-10-19,7,4
rest-002,2025-10-19,8,10
rest-002,2025-10-20,1,17
rest-002,2025-10-20,2,19
rest-002,2025-10-20,3,27
rest-002,2025-10-20,4,16
rest-002,2025-10-20,5,7
rest-002,2025-10-20,6,2
rest-002,2025-10-20,7,4
rest-002,2025-10-20,8,6
rest-002,2025-10-21,1,20
rest-002,2025-10-21,2,13
rest-002,2025-10-21,3,6
rest-002,2025-10-21,4,15
rest-002,2025-10-21,5,3
rest-002,2025-10-21,6,6
rest-002,2025-10-21,7,2
rest-002,2025-10-21,8,1
rest-002,2025-10-22,1,34
rest-002,2025-10-22,2,8
rest-002,2025-10-22,3,24
rest-002,2025-10-22,4,8
rest-002,2025-10-22,5,9
rest-002,2025-10-22,6,7
rest-002,2025-10-22,7,6
rest-002,2025-10-22,8,6
rest-002,2025-10-23,1,17
rest-002,2025-10-23,2,15
rest-002,2025-10-23,3,15
rest-002,2025-10-23,4,18
rest-002,2025-10-23,5,6
rest-002,2025-10-23,6,4
rest-002,2025-10-23,7,3
rest-002,2025-10-23,8,9
rest-002,2025-10-24,1,34
rest-002,2025-10-24,2,19
rest-002,2025-10-24,3,16
rest-002,2025-10-24,4,12
rest-002,2025-10-24,5,4
rest-002,2025-10-24,6,3
rest-002,2025-10-24,7,2
rest-002,2025-10-24,8,12
rest-002,2025-10-25,1,39
rest-002,2025-10-25,2,32
rest-002,2025-10-25,3,26
rest-002,2025-10-25,4,23
rest-002,2025-10-25,5,9
rest-002,2025-10-25,6,3
rest-002,2025-10-25,7,3
rest-002,2025-10-25,8,7
rest-002,2025-10-26,1,43
rest-002,2025-10-26,2,16
rest-002,2025-10-26,3,16
rest-002,2025-10-26,4,21
rest-002,2025-10-26,5,15
rest-002,2025-10-26,6,6
rest-002,2025-10-26,7,4
rest-002,2025-10-26,8,11
rest-002,2025-10-27,1,31
rest-002,2025-10-27,2,14
